0.000000, -2.317840, -1.535000, 0.000000, -3.070000, 0.000000, 3.100000, 0.782000
0.020408, -2.270537, -1.526689, 0.000000, -3.053378, 0.000000, 3.097485, 0.782000
0.040816, -2.223234, -1.518378, 0.000000, -3.036756, 0.000000, 3.089174, 0.782000
0.061224, -2.175931, -1.510067, 0.000000, -3.020133, 0.000000, 3.080863, 0.782000
0.081633, -2.128629, -1.501756, 0.000000, -3.003511, 0.000000, 3.072552, 0.782000
0.102041, -2.081326, -1.493444, 0.000000, -2.986889, 0.000000, 3.064241, 0.782000
0.122449, -2.034023, -1.485133, 0.000000, -2.970267, 0.000000, 3.055930, 0.782000
0.142857, -1.986720, -1.476822, 0.000000, -2.953644, 0.000000, 3.047618, 0.782000
0.163265, -1.939417, -1.468511, 0.000000, -2.937022, 0.000000, 3.039307, 0.782000
0.183673, -1.892114, -1.460200, 0.000000, -2.920400, 0.000000, 3.030996, 0.782000
0.204082, -1.844811, -1.451889, 0.000000, -2.903778, 0.000000, 3.022685, 0.782000
0.224490, -1.797509, -1.443578, 0.000000, -2.887155, 0.000000, 3.014374, 0.782000
0.244898, -1.750206, -1.435267, 0.000000, -2.870533, 0.000000, 3.006063, 0.782000
0.265306, -1.702903, -1.426955, 0.000000, -2.853911, 0.000000, 2.997752, 0.782000
0.285714, -1.655600, -1.418644, 0.000000, -2.837289, 0.000000, 2.989441, 0.782000
0.306122, -1.608297, -1.410333, 0.000000, -2.820666, 0.000000, 2.981130, 0.782000
0.326531, -1.560994, -1.402022, 0.000000, -2.804044, 0.000000, 2.972818, 0.782000
0.346939, -1.513691, -1.393711, 0.000000, -2.787422, 0.000000, 2.964507, 0.782000
0.367347, -1.466389, -1.385400, 0.000000, -2.770800, 0.000000, 2.956196, 0.782000
0.387755, -1.419086, -1.377089, 0.000000, -2.754177, 0.000000, 2.947885, 0.782000
0.408163, -1.371783, -1.368778, 0.000000, -2.737555, 0.000000, 2.939574, 0.782000
0.428571, -1.324480, -1.360466, 0.000000, -2.720933, 0.000000, 2.931263, 0.782000
0.448980, -1.277177, -1.352155, 0.000000, -2.704311, 0.000000, 2.922952, 0.782000
0.469388, -1.229874, -1.343844, 0.000000, -2.687688, 0.000000, 2.914641, 0.782000
0.489796, -1.182571, -1.335533, 0.000000, -2.671066, 0.000000, 2.906329, 0.782000
0.510204, -1.135269, -1.327222, 0.000000, -2.654444, 0.000000, 2.898018, 0.782000
0.530612, -1.087966, -1.318911, 0.000000, -2.637822, 0.000000, 2.889707, 0.782000
0.551020, -1.040663, -1.310600, 0.000000, -2.621200, 0.000000, 2.881396, 0.782000
0.571429, -0.993360, -1.302289, 0.000000, -2.604577, 0.000000, 2.873085, 0.782000
0.591837, -0.946057, -1.293978, 0.000000, -2.587955, 0.000000, 2.864774, 0.782000
0.612245, -0.898754, -1.285666, 0.000000, -2.571333, 0.000000, 2.856463, 0.782000
0.632653, -0.851451, -1.277355, 0.000000, -2.554711, 0.000000, 2.848152, 0.782000
0.653061, -0.804148, -1.269044, 0.000000, -2.538088, 0.000000, 2.839840, 0.782000
0.673469, -0.756846, -1.260733, 0.000000, -2.521466, 0.000000, 2.831529, 0.782000
0.693878, -0.709543, -1.252422, 0.000000, -2.504844, 0.000000, 2.823218, 0.782000
0.714286, -0.662240, -1.244111, 0.000000, -2.488222, 0.000000, 2.814907, 0.782000
0.734694, -0.614937, -1.235800, 0.000000, -2.471599, 0.000000, 2.806596, 0.782000
0.755102, -0.567634, -1.227489, 0.000000, -2.454977, 0.000000, 2.798285, 0.782000
0.775510, -0.520331, -1.219177, 0.000000, -2.438355, 0.000000, 2.789974, 0.782000
0.795918, -0.473028, -1.210866, 0.000000, -2.421733, 0.000000, 2.781663, 0.782000
0.816327, -0.425726, -1.202555, 0.000000, -2.405110, 0.000000, 2.773352, 0.782000
0.836735, -0.378423, -1.194244, 0.000000, -2.388488, 0.000000, 2.765040, 0.782000
0.857143, -0.331120, -1.185933, 0.000000, -2.371866, 0.000000, 2.756729, 0.782000
0.877551, -0.283817, -1.177622, 0.000000, -2.355244, 0.000000, 2.748418, 0.782000
0.897959, -0.236514, -1.169311, 0.000000, -2.338621, 0.000000, 2.740107, 0.782000
0.918367, -0.189211, -1.161000, 0.000000, -2.321999, 0.000000, 2.731796, 0.782000
0.938776, -0.141908, -1.152688, 0.000000, -2.305377, 0.000000, 2.723485, 0.782000
0.959184, -0.094606, -1.144377, 0.000000, -2.288755, 0.000000, 2.715174, 0.782000
0.979592, -0.047303, -1.136066, 0.000000, -2.272132, 0.000000, 2.706863, 0.782000
1.000000, 0.000000, -1.127755, 0.000000, -2.255510, 0.000000, 2.698551, 0.782000
0.000000, 0.000000, -1.127755, 0.000000, -2.255510, 0.000000, 2.698551, 0.782000
0.020408, -0.023453, -1.125837, 0.000000, -2.251674, 0.000000, 2.696633, 0.782000
0.040816, -0.046906, -1.123919, 0.000000, -2.247838, 0.000000, 2.694716, 0.782000
0.061224, -0.070358, -1.122001, 0.000000, -2.244002, 0.000000, 2.692798, 0.782000
0.081633, -0.093811, -1.120083, 0.000000, -2.240167, 0.000000, 2.690880, 0.782000
0.102041, -0.117264, -1.118165, 0.000000, -2.236331, 0.000000, 2.688962, 0.782000
0.122449, -0.140717, -1.116247, 0.000000, -2.232495, 0.000000, 2.687044, 0.782000
0.142857, -0.164170, -1.114329, 0.000000, -2.228659, 0.000000, 2.685126, 0.782000
0.163265, -0.187623, -1.112411, 0.000000, -2.224823, 0.000000, 2.683208, 0.782000
0.183673, -0.211076, -1.110494, 0.000000, -2.220987, 0.000000, 2.681290, 0.782000
0.204082, -0.234529, -1.108576, 0.000000, -2.217151, 0.000000, 2.679372, 0.782000
0.224490, -0.257981, -1.106658, 0.000000, -2.213315, 0.000000, 2.677454, 0.782000
0.244898, -0.281434, -1.104740, 0.000000, -2.209479, 0.000000, 2.675536, 0.782000
0.265306, -0.304887, -1.102822, 0.000000, -2.205643, 0.000000, 2.673618, 0.782000
0.285714, -0.328340, -1.100904, 0.000000, -2.201808, 0.000000, 2.671700, 0.782000
0.306122, -0.351793, -1.098986, 0.000000, -2.197972, 0.000000, 2.669782, 0.782000
0.326531, -0.375246, -1.097068, 0.000000, -2.194136, 0.000000, 2.667864, 0.782000
0.346939, -0.398699, -1.095150, 0.000000, -2.190300, 0.000000, 2.665946, 0.782000
0.367347, -0.422152, -1.093232, 0.000000, -2.186464, 0.000000, 2.664028, 0.782000
0.387755, -0.445604, -1.091314, 0.000000, -2.182628, 0.000000, 2.662110, 0.782000
0.408163, -0.469057, -1.089396, 0.000000, -2.178792, 0.000000, 2.660192, 0.782000
0.428571, -0.492510, -1.087478, 0.000000, -2.174956, 0.000000, 2.658274, 0.782000
0.448980, -0.515963, -1.085560, 0.000000, -2.171120, 0.000000, 2.656357, 0.782000
0.469388, -0.539416, -1.083642, 0.000000, -2.167284, 0.000000, 2.654439, 0.782000
0.489796, -0.562869, -1.081724, 0.000000, -2.163449, 0.000000, 2.652521, 0.782000
0.510204, -0.586322, -1.079806, 0.000000, -2.159613, 0.000000, 2.650603, 0.782000
0.530612, -0.609775, -1.077888, 0.000000, -2.155777, 0.000000, 2.648685, 0.782000
0.551020, -0.633227, -1.075970, 0.000000, -2.151941, 0.000000, 2.646767, 0.782000
0.571429, -0.656680, -1.074052, 0.000000, -2.148105, 0.000000, 2.644849, 0.782000
0.591837, -0.680133, -1.072135, 0.000000, -2.144269, 0.000000, 2.642931, 0.782000
0.612245, -0.703586, -1.070217, 0.000000, -2.140433, 0.000000, 2.641013, 0.782000
0.632653, -0.727039, -1.068299, 0.000000, -2.136597, 0.000000, 2.639095, 0.782000
0.653061, -0.750492, -1.066381, 0.000000, -2.132761, 0.000000, 2.637177, 0.782000
0.673469, -0.773945, -1.064463, 0.000000, -2.128925, 0.000000, 2.635259, 0.782000
0.693878, -0.797398, -1.062545, 0.000000, -2.125090, 0.000000, 2.633341, 0.782000
0.714286, -0.820850, -1.060627, 0.000000, -2.121254, 0.000000, 2.631423, 0.782000
0.734694, -0.844303, -1.058709, 0.000000, -2.117418, 0.000000, 2.629505, 0.782000
0.755102, -0.867756, -1.056791, 0.000000, -2.113582, 0.000000, 2.627587, 0.782000
0.775510, -0.891209, -1.054873, 0.000000, -2.109746, 0.000000, 2.625669, 0.782000
0.795918, -0.914662, -1.052955, 0.000000, -2.105910, 0.000000, 2.623751, 0.782000
0.816327, -0.938115, -1.051037, 0.000000, -2.102074, 0.000000, 2.621833, 0.782000
0.836735, -0.961568, -1.049119, 0.000000, -2.098238, 0.000000, 2.619915, 0.782000
0.857143, -0.985021, -1.047201, 0.000000, -2.094402, 0.000000, 2.617997, 0.782000
0.877551, -1.008473, -1.045283, 0.000000, -2.090566, 0.000000, 2.616080, 0.782000
0.897959, -1.031926, -1.043365, 0.000000, -2.086731, 0.000000, 2.614162, 0.782000
0.918367, -1.055379, -1.041447, 0.000000, -2.082895, 0.000000, 2.612244, 0.782000
0.938776, -1.078832, -1.039529, 0.000000, -2.079059, 0.000000, 2.610326, 0.782000
0.959184, -1.102285, -1.037611, 0.000000, -2.075223, 0.000000, 2.608408, 0.782000
0.979592, -1.125738, -1.035693, 0.000000, -2.071387, 0.000000, 2.606490, 0.782000
1.000000, -1.149191, -1.033776, 0.000000, -2.067551, 0.000000, 2.604572, 0.782000
0.000000, -1.149191, -1.033776, 0.000000, -2.067551, 0.000000, 2.604572, 0.782000
0.020408, -1.114122, -1.035693, 0.000000, -2.071387, 0.000000, 2.606490, 0.782000
0.040816, -1.079054, -1.037611, 0.000000, -2.075223, 0.000000, 2.608408, 0.782000
0.061224, -1.043985, -1.039529, 0.000000, -2.079059, 0.000000, 2.610326, 0.782000
0.081633, -1.008916, -1.041447, 0.000000, -2.082895, 0.000000, 2.612244, 0.782000
0.102041, -0.973848, -1.043365, 0.000000, -2.086731, 0.000000, 2.614162, 0.782000
0.122449, -0.938779, -1.045283, 0.000000, -2.090566, 0.000000, 2.616080, 0.782000
