0,0.0001,-1.8e-05,-1.57083,-3e-06,1.570795,0.785397
2.44312590200143e-05,0.000145696004209595,-0.000114549727902608,-1.57087060683461,0.000145644029347195,1.57079975772625,0.785303142522586
3.10775933738611e-05,0.000188989990927258,-0.000173939623611156,-1.57090580973724,0.00023126250466904,1.57079999998837,0.785247784446052
2.72081039056612e-05,0.000230630104097454,-0.000209849395878931,-1.57093750473511,0.000277951212665043,1.5707975635562,0.785216459998621
2.00918914595354e-05,0.000271364487664647,-0.000235958753459223,-1.57096758785545,0.000309805940034717,1.57079428519961,0.785194703408513
1.69980568796046e-05,0.000311941285573303,-0.000265947405105319,-1.57099795512547,0.000350922473477572,1.57079200168846,0.78516804890395
2.29878033001002e-05,0.000352300058536721,-0.000310061388727019,-1.57102982443438,0.000419295722676021,1.57079205799354,0.785125483029783
3.42524834296732e-05,0.000389132022797822,-0.000364752558447446,-1.57106168936822,0.000508411370112262,1.57079382336717,0.785069861420893
4.48093355604732e-05,0.000418516344825506,-0.000422723047542185,-1.57109144315247,0.000605161694674927,1.57079614651312,0.785007870007196
4.99060019289245e-05,0.000441261802218773,-0.000470024274505283,-1.5711189229954,0.000686225916593548,1.57079730735835,0.784954280585468
4.60274858255345e-05,0.000462933526465144,-0.000486019337760254,-1.57114592108001,0.000718012449509452,1.57079501383695,0.784931996539455
3.14774479501823e-05,0.000487435579687514,-0.000458021615856132,-1.57117388655347,0.000680087028415139,1.57078790820613,0.784955235151263
1.16780734185478e-05,0.00051112718626766,-0.000406606967763602,-1.57120253806658,0.000606921733798075,1.57077850382894,0.78500172662024
-6.38829946109266e-06,0.000528669846422948,-0.000359621347989395,-1.57123117711928,0.000544973251483514,1.57077015386735,0.785041208630352
-2.12352383253752e-05,0.000539517580439281,-0.000318762827235006,-1.57125955506599,0.000497158530638023,1.57076302102578,0.785071689277443
-3.69241072061522e-05,0.000547962178002391,-0.000259334713090779,-1.57128787736303,0.000422443696586664,1.57075404742785,0.785119713988723
-5.65425144698983e-05,0.000557608607144665,-0.000168069742410177,-1.57131687017473,0.000297869506322077,1.57074152310538,0.785200190971508
-7.82381618142311e-05,0.000568411867725191,-8.27444767540342e-05,-1.57134928831948,0.000181593966347922,1.57072977715634,0.78527575869586
-9.89946409871459e-05,0.000579331918389912,-5.18348403611127e-05,-1.57138823614113,0.000148918064273524,1.5707244122175,0.785297995949849
-0.000117844413233077,0.000587664891277935,-7.13348693300449e-05,-1.57143294906227,0.000195035144510458,1.57072500266788,0.785269789459156
-0.000135895943122235,0.000589021057595542,-8.40616788544129e-05,-1.57147874234696,0.000233970019608707,1.57072501479475,0.785246013372924
-0.000154377684610851,0.000580677216013981,-4.50394265199728e-05,-1.57152200151634,0.000197526483834787,1.57071930345422,0.785270193432742
-0.000174630320188404,0.000566997963719376,3.13940842305973e-05,-1.57156417798625,0.000104569588408854,1.57070948122987,0.785330251674079
-0.000197915673483117,0.000553899125046595,0.000116384753089733,-1.57160797297758,-4.56662427222719e-06,1.57069882058875,0.785400409962238
-0.000222948373195437,0.000541329019881687,0.000194613811327997,-1.57165516856619,-0.000105578168539223,1.57068919445614,0.785465400928016
-0.000245852399847119,0.000523166662142228,0.000264528727342189,-1.57170661200271,-0.000190464580499749,1.57068105234003,0.785520647276223
-0.000263853101747864,0.000494786056025221,0.000321557574598199,-1.57176313135696,-0.000248679120630219,1.57067504839819,0.785559657520443
-0.000279152090685178,0.000458783553558046,0.000346265367526389,-1.57182564753281,-0.000256281058671944,1.5706729340037,0.785566157990282
-0.000295124293523458,0.000419461740062701,0.000317014065635417,-1.57189502583991,-0.000187999711829657,1.57067658477194,0.785522772821376
-0.000312806142349763,0.000377808749444911,0.000250226246346234,-1.5719702377443,-6.85122847610279e-05,1.57068414988454,0.785445479985174
-0.000330846723606443,0.000331429025696824,0.00020118018029216,-1.57204832130664,2.65127340839754e-05,1.57068997424531,0.785384308040613
-0.000348220851958211,0.000278935166760935,0.000213345259531236,-1.57212699209657,3.71598923181587e-05,1.57068957925293,0.785378793544012
-0.000365682620688491,0.000223705000498963,0.000274518198065077,-1.57220710499205,-2.23749174476272e-05,1.57068402048542,0.785419096182614
-0.000384405057963986,0.000170094935974472,0.00035842737154769,-1.57229030000171,-0.00011899131190244,1.57067576530695,0.785482812367558
-0.00040465781727524,0.00011659401785819,0.000443982863720313,-1.57237772864321,-0.000222237006150523,1.57066708610626,0.785550069530917
-0.000425784832535144,5.56787987560476e-05,0.000515404643080841,-1.57247004186016,-0.000304373325624013,1.57066005547303,0.78560358873765
-0.000447084427775685,-1.79899928936973e-05,0.000563142175514131,-1.57256764986734,-0.00034792335630134,1.57065597123098,0.785632679308091
-0.000467840214900739,-9.96207169405089e-05,0.000602334260962005,-1.57267006410788,-0.000377210243596487,1.57065297433577,0.785653327611615
-0.000487378464984167,-0.000182074296559161,0.000653772726152262,-1.57277659248499,-0.000426209954833785,1.57064847799639,0.785687644123063
-0.000506150035263816,-0.000264581253668845,0.000721086315224147,-1.57288722213174,-0.000501826276317629,1.57064197059497,0.785739580823763
-0.000525762525661361,-0.000352923844475156,0.000790249920515186,-1.57300263883326,-0.000583116697969021,1.57063507502529,0.785794411968924
