0.000000, 0.000100, -0.000018, -1.570830, -0.000003, 1.570795, 0.785397
0.000030, 0.000210, -0.000194, -1.570922, 0.000258, 1.570799, 0.785230
0.000017, 0.000312, -0.000266, -1.570998, 0.000351, 1.570792, 0.785168
0.000040, 0.000405, -0.000394, -1.571077, 0.000557, 1.570795, 0.785039
0.000046, 0.000463, -0.000486, -1.571146, 0.000718, 1.570795, 0.784932
0.000002, 0.000521, -0.000381, -1.571217, 0.000572, 1.570774, 0.785024
-0.000037, 0.000548, -0.000259, -1.571288, 0.000422, 1.570754, 0.785120
-0.000089, 0.000574, -0.000058, -1.571368, 0.000151, 1.570726, 0.785296
-0.000136, 0.000589, -0.000084, -1.571479, 0.000234, 1.570725, 0.785246
-0.000186, 0.000560, 0.000075, -1.571586, 0.000049, 1.570704, 0.785366
-0.000246, 0.000523, 0.000265, -1.571707, -0.000191, 1.570681, 0.785521
-0.000287, 0.000439, 0.000339, -1.571860, -0.000232, 1.570674, 0.785551
-0.000331, 0.000331, 0.000201, -1.572049, 0.000027, 1.570690, 0.785384
-0.000375, 0.000196, 0.000316, -1.572249, -0.000069, 1.570680, 0.785450
-0.000426, 0.000055, 0.000516, -1.572471, -0.000305, 1.570660, 0.785604
-0.000478, -0.000142, 0.000626, -1.572724, -0.000398, 1.570651, 0.785668
-0.000526, -0.000354, 0.000791, -1.573004, -0.000584, 1.570635, 0.785795
-0.000574, -0.000622, 0.000938, -1.573316, -0.000747, 1.570621, 0.785902
-0.000602, -0.000931, 0.001111, -1.573662, -0.000928, 1.570606, 0.786025
-0.000651, -0.001240, 0.001196, -1.574054, -0.001029, 1.570599, 0.786093
-0.000642, -0.001636, 0.001004, -1.574501, -0.000677, 1.570627, 0.785877
-0.000658, -0.002057, 0.000769, -1.574989, -0.000304, 1.570657, 0.785645
-0.000680, -0.002610, 0.000602, -1.575505, 0.000010, 1.570679, 0.785448
-0.000706, -0.003134, 0.000611, -1.576064, 0.000032, 1.570683, 0.785430
-0.000734, -0.003735, 0.000654, -1.576663, 0.000020, 1.570683, 0.785433
-0.000736, -0.004430, 0.000588, -1.577316, 0.000201, 1.570698, 0.785321
-0.000755, -0.005068, 0.000589, -1.578024, 0.000239, 1.570705, 0.785288
-0.000779, -0.005771, 0.000545, -1.578775, 0.000356, 1.570716, 0.785214
-0.000829, -0.006594, 0.000615, -1.579565, 0.000344, 1.570716, 0.785219
-0.000893, -0.007403, 0.000560, -1.580408, 0.000461, 1.570728, 0.785141
-0.000967, -0.008329, 0.000576, -1.581317, 0.000539, 1.570737, 0.785089
-0.001044, -0.009241, 0.000757, -1.582261, 0.000373, 1.570727, 0.785193
-0.001117, -0.010274, 0.000803, -1.583261, 0.000419, 1.570733, 0.785162
-0.001207, -0.011321, 0.000954, -1.584320, 0.000319, 1.570728, 0.785228
-0.001273, -0.012365, 0.000939, -1.585451, 0.000433, 1.570740, 0.785165
-0.001379, -0.013568, 0.001085, -1.586615, 0.000373, 1.570738, 0.785202
-0.001496, -0.014782, 0.001274, -1.587843, 0.000249, 1.570733, 0.785279
-0.001641, -0.016030, 0.001592, -1.589119, -0.000038, 1.570714, 0.785468
-0.001747, -0.017366, 0.001753, -1.590464, -0.000110, 1.570712, 0.785522
-0.001790, -0.018815, 0.001745, -1.591887, 0.000056, 1.570729, 0.785418
-0.001919, -0.020264, 0.001960, -1.593346, -0.000087, 1.570722, 0.785514
-0.002078, -0.021780, 0.002288, -1.594855, -0.000361, 1.570704, 0.785698
-0.002150, -0.023357, 0.002334, -1.596447, -0.000309, 1.570711, 0.785666
-0.002190, -0.025038, 0.002222, -1.598116, -0.000057, 1.570734, 0.785509
-0.002223, -0.026730, 0.002045, -1.599831, 0.000269, 1.570763, 0.785315
-0.002320, -0.028496, 0.002088, -1.601607, 0.000329, 1.570770, 0.785278
-0.002388, -0.030390, 0.002033, -1.603465, 0.000528, 1.570789, 0.785148
-0.002510, -0.032344, 0.002238, -1.605369, 0.000465, 1.570787, 0.785192
-0.002655, -0.034336, 0.002464, -1.607340, 0.000365, 1.570782, 0.785255
-0.002887, -0.036344, 0.002870, -1.609367, 0.000069, 1.570763, 0.785453
-0.003102, -0.038420, 0.003231, -1.611459, -0.000172, 1.570748, 0.785619
-0.003201, -0.040607, 0.003296, -1.613634, -0.000103, 1.570755, 0.785582
-0.003200, -0.042818, 0.003176, -1.615871, 0.000131, 1.570776, 0.785430
-0.003390, -0.045091, 0.003426, -1.618159, 0.000017, 1.570770, 0.785518
-0.003633, -0.047448, 0.003814, -1.620503, -0.000216, 1.570755, 0.785684
-0.003760, -0.049857, 0.003967, -1.622926, -0.000230, 1.570757, 0.785706
-0.003817, -0.052353, 0.003981, -1.625411, -0.000117, 1.570767, 0.785641
-0.003879, -0.054874, 0.003922, -1.627973, 0.000051, 1.570781, 0.785548
-0.003945, -0.057465, 0.003889, -1.630590, 0.000199, 1.570793, 0.785460
-0.004032, -0.060182, 0.003914, -1.633261, 0.000297, 1.570801, 0.785404
-0.004178, -0.062979, 0.004123, -1.636011, 0.000248, 1.570800, 0.785435
-0.004241, -0.065927, 0.004107, -1.638820, 0.000407, 1.570814, 0.785342
-0.004248, -0.068767, 0.003955, -1.641717, 0.000615, 1.570832, 0.785199
-0.004478, -0.071696, 0.004269, -1.644652, 0.000485, 1.570825, 0.785287
-0.004692, -0.074748, 0.004587, -1.647656, 0.000378, 1.570819, 0.785362
-0.004960, -0.077838, 0.004960, -1.650717, 0.000223, 1.570812, 0.785471
-0.005353, -0.080968, 0.005537, -1.653834, -0.000091, 1.570794, 0.785685
-0.005639, -0.084169, 0.005948, -1.657014, -0.000280, 1.570783, 0.785817
-0.005757, -0.087464, 0.006090, -1.660262, -0.000271, 1.570787, 0.785817
-0.005886, -0.090768, 0.006212, -1.663575, -0.000263, 1.570791, 0.785821
-0.006042, -0.094157, 0.006403, -1.666948, -0.000299, 1.570792, 0.785852
-0.006159, -0.097614, 0.006513, -1.670383, -0.000289, 1.570796, 0.785850
-0.006394, -0.101113, 0.006816, -1.673872, -0.000411, 1.570790, 0.785938
-0.006407, -0.104676, 0.006800, -1.677427, -0.000335, 1.570798, 0.785888
-0.006521, -0.108300, 0.006927, -1.681034, -0.000341, 1.570800, 0.785901
-0.006691, -0.111969, 0.007133, -1.684698, -0.000403, 1.570797, 0.785951
-0.006912, -0.115686, 0.007432, -1.688410, -0.000523, 1.570791, 0.786043
-0.007066, -0.119471, 0.007614, -1.692184, -0.000580, 1.570788, 0.786089
-0.006947, -0.123315, 0.007402, -1.696025, -0.000412, 1.570801, 0.785980
-0.006737, -0.127296, 0.007104, -1.699915, -0.000186, 1.570817, 0.785831
-0.006658, -0.131272, 0.006966, -1.703871, -0.000070, 1.570827, 0.785754
-0.006353, -0.135286, 0.006540, -1.707875, 0.000192, 1.570849, 0.785570
-0.006199, -0.139338, 0.006255, -1.711928, 0.000365, 1.570862, 0.785445
-0.006243, -0.143493, 0.006298, -1.716028, 0.000391, 1.570865, 0.785425
-0.006507, -0.147643, 0.006619, -1.720177, 0.000271, 1.570858, 0.785514
-0.006672, -0.151863, 0.006813, -1.724377, 0.000217, 1.570856, 0.785556
-0.006832, -0.156122, 0.007000, -1.728625, 0.000166, 1.570855, 0.785598
-0.006953, -0.160413, 0.007127, -1.732921, 0.000141, 1.570855, 0.785623
-0.006915, -0.164794, 0.007065, -1.737263, 0.000207, 1.570860, 0.785581
-0.006973, -0.169172, 0.007108, -1.741654, 0.000218, 1.570863, 0.785579
-0.007078, -0.173607, 0.007227, -1.746085, 0.000195, 1.570863, 0.785600
-0.007319, -0.178091, 0.007509, -1.750557, 0.000102, 1.570857, 0.785673
-0.007443, -0.182624, 0.007651, -1.755072, 0.000070, 1.570856, 0.785703
-0.007351, -0.187193, 0.007508, -1.759632, 0.000153, 1.570863, 0.785651
-0.007337, -0.191819, 0.007481, -1.764233, 0.000193, 1.570867, 0.785630
-0.007225, -0.196476, 0.007325, -1.768875, 0.000270, 1.570872, 0.785571
-0.007250, -0.201177, 0.007340, -1.773553, 0.000288, 1.570874, 0.785564
-0.007144, -0.205894, 0.007200, -1.778268, 0.000361, 1.570880, 0.785518
-0.007107, -0.210649, 0.007162, -1.783022, 0.000396, 1.570883, 0.785497
-0.007079, -0.215464, 0.007120, -1.787806, 0.000429, 1.570886, 0.785474
-0.006825, -0.220346, 0.006832, -1.792634, 0.000568, 1.570895, 0.785380
-0.006543, -0.225212, 0.006504, -1.797475, 0.000703, 1.570907, 0.785280
-0.006489, -0.230088, 0.006415, -1.802360, 0.000745, 1.570910, 0.785244
-0.006698, -0.235034, 0.006649, -1.807275, 0.000681, 1.570906, 0.785294
-0.006952, -0.239977, 0.006925, -1.812218, 0.000602, 1.570902, 0.785356
-0.007174, -0.244957, 0.007168, -1.817187, 0.000538, 1.570899, 0.785410
-0.007457, -0.249962, 0.007479, -1.822182, 0.000453, 1.570894, 0.785480
-0.007721, -0.254980, 0.007775, -1.827199, 0.000375, 1.570890, 0.785548
-0.007685, -0.260052, 0.007731, -1.832244, 0.000406, 1.570893, 0.785532
-0.007518, -0.265172, 0.007530, -1.837309, 0.000483, 1.570897, 0.785476
-0.007476, -0.270284, 0.007480, -1.842402, 0.000512, 1.570900, 0.785460
-0.007399, -0.275394, 0.007393, -1.847514, 0.000543, 1.570904, 0.785439
-0.007239, -0.280507, 0.007219, -1.852650, 0.000603, 1.570909, 0.785396
-0.007198, -0.285676, 0.007157, -1.857797, 0.000633, 1.570911, 0.785378
-0.007123, -0.290880, 0.007072, -1.862958, 0.000668, 1.570914, 0.785355
-0.007113, -0.296039, 0.007038, -1.868138, 0.000681, 1.570917, 0.785348
-0.007172, -0.301226, 0.007095, -1.873326, 0.000674, 1.570917, 0.785359
-0.007011, -0.306423, 0.006935, -1.878530, 0.000738, 1.570922, 0.785320
-0.007169, -0.311649, 0.007096, -1.883739, 0.000700, 1.570919, 0.785353
-0.007264, -0.316890, 0.007194, -1.888957, 0.000682, 1.570918, 0.785372
-0.007170, -0.322143, 0.007086, -1.894190, 0.000721, 1.570922, 0.785347
-0.007324, -0.327392, 0.007245, -1.899425, 0.000684, 1.570920, 0.785380
-0.007232, -0.332657, 0.007140, -1.904668, 0.000716, 1.570923, 0.785358
-0.007165, -0.337906, 0.007052, -1.909914, 0.000739, 1.570925, 0.785343
-0.007296, -0.343164, 0.007191, -1.915162, 0.000709, 1.570924, 0.785371
-0.007129, -0.348401, 0.006991, -1.920413, 0.000771, 1.570929, 0.785334
-0.007125, -0.353664, 0.006984, -1.925663, 0.000776, 1.570929, 0.785332
-0.007110, -0.358951, 0.006971, -1.930909, 0.000786, 1.570930, 0.785329
-0.007163, -0.364216, 0.007029, -1.936157, 0.000773, 1.570929, 0.785341
-0.007118, -0.369482, 0.006983, -1.941401, 0.000787, 1.570931, 0.785333
-0.007050, -0.374743, 0.006908, -1.946642, 0.000803, 1.570934, 0.785321
-0.007083, -0.379988, 0.006938, -1.951875, 0.000796, 1.570935, 0.785329
-0.007136, -0.385221, 0.006994, -1.957100, 0.000783, 1.570936, 0.785342
-0.007217, -0.390453, 0.007083, -1.962314, 0.000764, 1.570937, 0.785361
